"Best_guess_binomial","PC1","PC2","PC3","PC4","PC5","FG"
"Arundinicola leucocephala",0.691305441953649,1.16295157792958,-0.256009057910835,-0.929224776350389,0.791550879773978,"FG3"
"Asio flammeus",-3.64662062499434,-0.0565975383535771,-0.958504795655985,0.750987954019542,0.701516819241603,"FG1"
"Asio otus",-4.73931922453917,0.567189346565036,1.21258633455434,-0.67437242656102,-2.24720358878244,"FG2"
"Asthenes pyrrholeuca",0.05535342035942,1.31161667216097,0.415309071828213,-0.33257263759529,-0.242659365761108,"FG2"
"Atalotriccus pilaris",1.75255478695446,1.29905054724125,-0.636135977566,-0.847659160570459,0.218278354792901,"FG3"
"Athene brama",-1.11755819006177,0.474266846515491,-0.539890910212143,0.365843047084735,0.984164372606565,"FG2"
"Athene cunicularia",-2.579711601052,1.19632303181926,-1.40407482082425,0.663170039831367,-0.331406046910192,"FG2"
"Athene noctua",-2.38739356072525,0.720929706191444,-0.45155973151589,-0.0119215509416855,0.855724087698674,"FG2"
"Atlapetes citrinellus",2.90896381663711,-0.270736949691034,-0.302986219072827,0.106931429012032,-0.64117729205521,"FG3"
"Atlapetes latinuchus",1.61375940905464,0.457861458034172,-0.153133970448515,-0.322909210524952,-0.381519168174613,"FG3"
"Atlapetes schistaceus",1.74333892748488,0.260049120201581,-0.19202499837665,-0.322013825666539,-0.515359136594255,"FG3"
"Atlapetes tricolor",2.13016601733705,0.0300337058756392,-0.261972456825336,-0.133779007068104,-0.868058000805359,"FG3"
"Attila cinnamomeus",1.2787958417662,0.900258797007365,-0.789912358781812,-1.36789888852855,0.0753083277850909,"FG3"
"Attila phoenicurus",0.862450485403981,0.782848046660407,-0.40575277767309,0.641571546578577,-0.350063007883332,"FG3"
"Attila rufus",1.91255422326921,0.210586254530923,-0.310447409362616,-0.306390438299161,-0.0604822476406862,"FG3"
"Attila spadiceus",-0.0344262608295586,1.34460601945675,-0.55983505103549,-0.633490000407478,0.158621681995931,"FG2"
"Aulacorhynchus derbianus",0.439194704775985,-1.14641215925862,-1.2409013020847,-0.572496745349686,-0.402485978948634,"FG3"
"Aulacorhynchus haematopygus",0.44354682446197,-1.1727111227042,-1.30427036152543,0.0577215905773092,-0.851568989959685,"FG3"
"Aulacorhynchus prasinus",-0.911890827588408,-0.309340973693493,0.182541187238258,-1.22594707777212,-3.06250148062848,"FG2"
"Automolus infuscatus",0.279657540552993,0.316333390465071,-0.0543738369826214,-0.410257717635595,0.740204166291037,"FG3"
"Automolus leucophthalmus",0.859178075682306,0.339492659098694,-0.784338244081858,0.143257017475285,0.241273695548994,"FG3"
"Automolus ochrolaemus",0.593975703077238,0.333246597610131,-0.13537537260392,-0.607344954185461,0.612694707362742,"FG3"
"Automolus rufipileatus",0.795507904585381,0.36337172933588,-0.363330143891545,-0.954503570270949,0.683064038313018,"FG3"
"Aviceda leuphotes",-1.70720148067474,-1.01100549108068,0.16131181369308,0.0367723189415545,0.363616324415626,"FG1"
"Aviceda madagascariensis",0.0262508971000359,-2.11120591295088,0.222814616698376,0.499875751371424,-0.494637615541315,"FG1"
"Aviceda subcristata",-0.883797760790539,-1.81516181338321,0.154635585254162,0.44015603790206,0.223395529831935,"FG1"
"Aythya affinis",-3.91941364272732,-0.262896932781341,-1.42252422882889,1.52963490375605,-0.938475812437266,"FG1"
"Aythya americana",-3.38118973648871,-0.677874252448284,-2.16469805788353,1.64713473951159,0.00600395029153166,"FG1"
"Aythya ferina",-4.78194711213312,0.141079377098818,-0.795022714314598,0.836517072915277,-1.40396094790694,"FG2"
"Aythya valisineria",-3.46889255350946,-0.685259631522295,-1.96944942213453,1.40309122487678,-0.56131366638554,"FG1"
"Baeolophus bicolor",-0.365803998940244,1.66787899505476,-1.38170973793548,0.350701927573588,-0.0324683867913442,"FG2"
"Baeopogon indicator",0.775732670382075,0.354274014248177,0.185787735348626,-0.860912853347892,0.619629397337165,"FG3"
"Bambusicola thoracicus",-0.43316397065592,0.751607494628755,-1.26675965122817,0.83839234052615,-0.224987737883188,"FG2"
"Barnardius zonarius",-1.54494898307965,-0.256046183745646,-0.43067319521714,1.01882742607248,-0.17647499890536,"FG1"
"Bartramia longicauda",-1.75746254517649,-0.373002328989152,-0.373403463479932,1.37853647949296,1.04260612891793,"FG1"
"Baryphthengus martii",0.261817887874504,0.113233285696362,-0.590164908042466,-0.674945206190562,0.514827790062464,"FG3"
"Baryphthengus ruficapillus",0.991502128597618,-0.190475446357101,-0.569742340761293,-0.423729712769519,0.197665741590946,"FG3"
"Basileuterus culicivorus",0.911527775212529,0.924016560489798,0.13809721875074,0.175513404028862,-0.310451568201677,"FG3"
"Basileuterus lachrymosus",1.13162714941951,0.688829406346679,-0.633762927535798,0.451764205260776,0.379133035876735,"FG3"
"Basileuterus melanogenys",3.47201107199512,-0.343785100673702,0.0135518467466952,0.744978581393086,-0.776729112066341,"FG3"
"Basileuterus rufifrons",0.890684961436119,1.15827327682997,0.153225467442337,-0.894299803159844,-0.294516441018721,"FG3"
"Basileuterus tristriatus",1.87378329726987,0.446666241182581,-0.119424408146542,-0.325245727582219,0.291657715896875,"FG3"
"Basilornis celebensis",1.5867542270755,-0.915115002466243,0.136053937663913,0.580179534838504,-0.203588869942166,"FG3"
"Batara cinerea",1.34023176142714,-0.560134022452636,-1.32602155742089,-1.67526760476861,-0.596757209566849,"FG3"
"Bathmocercus rufus",2.41916560621569,0.84450150671474,-0.479848069847374,-1.23704777380803,0.218952106314404,"FG3"
"Batis capensis",0.43410979724483,0.456053523059367,1.18971629962519,-1.11544903814715,-1.59277497758213,"FG3"
"Batis minor",1.07122273253444,0.162491607152414,0.313245701723029,-0.744568364156083,-0.226451904717413,"FG3"
"Batis mixta",1.60896528144473,-0.143714387014878,0.969898469412667,-0.501411771896675,-1.86418477088875,"FG3"
"Batis molitor",0.428262705902821,0.36765376645304,0.321954035808391,-1.22976072906244,0.711566909702526,"FG3"
"Batis soror",1.71187010135795,-0.0702475226474929,0.06810807369836,-0.83216578607266,0.26744182616612,"FG3"
"Batrachostomus moniliger",1.95950284807723,-2.33117106996385,1.12872304561343,-0.410275935889671,0.480666669179244,"FG3"
"Batrachostomus septimus",0.984646998324728,-1.70440844192835,-0.2932867177185,0.443822584027596,-0.192513347098203,"FG3"
"Blythipicus pyrrhotis",0.194546663183278,-0.107376295554896,-1.32511999856194,-0.720544086096609,0.416430903764689,"FG3"
"Blythipicus rubiginosus",1.09161376167739,-0.518909084692153,-0.646527245502835,-0.621679356866061,-0.175432619937085,"FG3"
"Boissonneaua flavescens",1.06201688905934,-0.235692122619834,1.74357267147799,1.93118211255264,0.531966196116731,"FG3"
"Bolbopsittacus lunulatus",1.05906589846259,-1.05875118726263,0.293908283098604,1.41012899932349,-0.165121715515325,"FG3"
"Bombycilla cedrorum",-1.47365192304955,1.07734786130099,-0.0747714195106792,0.653232218832194,0.873171269537108,"FG2"
"Bonasa umbellus",-2.42619335776314,0.428596260703347,-2.35418940548657,1.69008053478801,0.533376868976913,"FG2"
"Bostrychia carunculata",-0.99929607865594,-2.63196879245509,-0.411005760464832,0.103901996219476,-0.373247948680255,"FG1"
"Bostrychia hagedash",-2.41517557739369,-1.9003638625811,-0.415002315851133,-0.927716128838992,-0.147707036924226,"FG1"
"Botaurus stellaris",-2.83125141866752,-0.330518980341069,-1.70582393692926,0.253015888254868,0.989228863177712,"FG1"
"Brachygalba lugubris",0.0327667256844862,-0.0468234296425952,0.262397423708524,-0.018598195161358,0.177217975136475,"FG3"
"Bradornis mariquensis",0.783865072391679,0.950202243057788,-0.313895960127024,0.173676613010842,0.335350564317253,"FG3"
"Bradornis microrhynchus",0.553032239948293,1.24522865941698,-0.290391382008347,-0.15470532724242,0.64045237320941,"FG3"
"Bradypterus cinnamomeus",1.5586649843879,1.01462107480281,-0.631719376806742,-0.919416051722602,0.0925851631335642,"FG3"
"Bradypterus lopezi",1.64106062779081,0.744916398898435,-0.282174446135671,-0.717633344519334,0.13262461278901,"FG3"
"Branta canadensis",-4.54558116176204,-1.44647984703401,-0.375128164916142,0.15603810950248,-1.26710611710258,"FG1"
"Brotogeris chiriri",-0.963303097851936,0.0731163265176484,-0.557919127455643,1.52644823000938,0.585554342906291,"FG2"
"Brotogeris chrysoptera",0.168557850303967,-0.549924435272393,0.11301816240473,0.987705638344045,0.0266865928688995,"FG3"
"Brotogeris cyanoptera",-0.631676000418705,0.0938156507576239,-0.811675764438417,1.34991229073455,0.323673192391824,"FG2"
"Brotogeris jugularis",-0.777738684227664,0.0804204099031818,-0.395552563552261,1.70139305431214,-0.468282471957781,"FG2"
"Brotogeris tirica",0.352566165395165,-0.486472242732856,-0.297790985968901,1.51392493257131,-0.463793636544406,"FG3"
"Bubalornis niger",0.0943723714798992,0.520124170086664,-0.795052770043621,0.0954281103397647,0.718774007399899,"FG3"
"Bubo africanus",-2.20071261092312,-2.12190393283732,-0.131784065498567,-0.621693833048388,-0.268330373846643,"FG1"
"Bubo bubo",-4.07968227967472,-2.01803190141792,0.380848285774713,-1.55708185795187,-0.264304523585766,"FG1"
"Bubo capensis",-1.51577490151977,-2.88535687526587,0.13335382518809,-0.440791185802229,-0.0910759223173272,"FG1"
"Bubo cinerascens",-1.63844883685847,-1.77577422089765,-0.448424818022682,-0.191336583095467,0.646998399650085,"FG1"
"Bubo coromandus",-1.14203787679385,-3.22650197913059,-0.182218602440204,-0.229548282036086,0.585290688599337,"FG1"
"Bubo lacteus",-1.9375510589514,-2.92508337966073,-0.405624838212075,-0.952290962603645,0.765288794420949,"FG1"
"Bubo poensis",-0.953584449938649,-2.58155395239118,-0.518315499218879,-0.868886535560975,0.0311885360394806,"FG1"
"Bubo virginianus",-4.1403655495564,-1.29704911626829,1.01656380311293,-1.7325644975032,-1.61751468964808,"FG1"
"Bubulcus ibis",-2.74831836044705,-0.61745318946797,-0.92867065764786,-0.256339872234676,0.627679502559779,"FG1"
"Buccanodon duchaillui",0.090105180435051,-0.890162612647903,-0.586614013815582,-0.649888003189184,0.402441104912034,"FG3"
"Bucco capensis",0.366973059742423,0.57956910844836,-0.20737024925005,-0.285048838002712,0.675096071097965,"FG3"
"Bucephala albeola",-3.35234103663239,-0.129904546063504,-1.39105805557412,1.50585118981209,-0.370734716612745,"FG1"
"Buceros bicornis",-1.52074220810637,-3.98544389929024,-0.877111528751997,-0.860603379580183,0.524566631773358,"FG1"
"Buceros rhinoceros",-0.343210996915736,-4.55878111568273,-0.379103322907447,-1.25738195568288,0.206057598006196,"FG1"
"Bucorvus abyssinicus",-1.66360551437304,-3.79238457375874,-0.981752584293914,-1.35556032905116,0.338650909593339,"FG1"
"Bugeranus carunculatus",-2.08625459492812,-3.25903560107233,-0.407105070495406,0.0409330264875068,-0.572270362519243,"FG1"
"Burhinus bistriatus",-0.907222857178741,-3.00179914146954,0.168353531184739,0.394763904024026,0.338358121112374,"FG1"
"Burhinus capensis",-2.21305328189939,-2.07750542957168,0.833734411566238,-0.557737049368129,0.319638553796022,"FG1"
"Burhinus grallarius",-1.32137363354744,-2.7395489006077,0.38139071412757,0.0812540122006292,0.437322476301372,"FG1"
"Burhinus oedicnemus",-3.27647425232238,-1.61389673586299,1.382889896093,-0.680088044720451,-0.256597567932219,"FG1"
"Burhinus vermiculatus",-1.57897346374098,-2.19521670559618,0.570847916431588,-0.303669737959749,0.525619583492817,"FG1"
"Butastur teesa",-1.67788743718528,-1.11113539808558,-0.207708777789902,0.640225852907539,0.941854607529001,"FG1"
"Buteo albonotatus",-2.11952949402561,-2.17322421076677,0.494328944464045,-0.46929420524374,0.438133331806425,"FG1"
"Buteo augur",-1.65527442020377,-2.39767390426913,0.176762970813809,-0.683952748130223,0.0282936702105552,"FG1"
"Buteo brachypterus",-0.329244748924624,-2.70363960502921,0.210339683298163,-0.00617828711925548,-0.329899394945171,"FG1"
"Buteo brachyurus",-1.64526839306238,-1.93347113465709,0.0536427286568,-0.869347744256646,0.917658368471068,"FG1"
"Buteo buteo",-4.46824441665534,-0.871246860661898,1.46917490809987,-1.19249901479159,-2.44836132518161,"FG1"
"Buteo hemilasius",-2.45587577756171,-1.9473497888955,-0.715122142299074,0.0872868927633599,0.778224586071274,"FG1"
"Buteo jamaicensis",-3.5617827450926,-1.23782610672812,0.510278331292084,-1.01151761578973,-0.809386091714026,"FG1"
"Buteo japonicus",-3.13355379975487,-1.57691097279191,0.0298807794868385,-0.0931558045992017,-0.101650595068802,"FG1"
"Buteo lagopus",-3.3882147145943,-1.39860241931456,-0.757293779138223,0.235991112307104,0.496080760633365,"FG1"
"Buteo lineatus",-1.81534621333731,-1.55821954341249,-0.710246531753027,0.184736091595609,0.519619062346153,"FG1"
"Buteo nitidus",-1.83754908407401,-1.7941381455114,0.669352179125813,-1.23235974273504,-0.470619355367858,"FG1"
"Buteo oreophilus",-0.747789404455596,-2.71918326777526,0.00633034880861661,0.182032271355294,0.305617648370126,"FG1"
"Buteo platypterus",-1.84765394307463,-1.80865039266356,-0.249899530045306,-0.0122891413403283,0.996925130595073,"FG1"
"Buteo regalis",-2.63863722050578,-1.91158369589926,-0.807093796029682,0.487486299977862,0.0898885898186963,"FG1"
"Buteo rufinus",-4.61451155969719,-0.917209618300205,1.31572551337649,-0.977808194055462,-2.54023677244294,"FG1"
"Buteo rufofuscus",-1.14229450310717,-2.83291513354782,-0.0508835026700683,-0.2208694511583,0.175220039471544,"FG1"
"Buteo solitarius",1.24616116086361,-4.43953789307287,1.0555435719209,0.377445784900204,-0.614160385831583,"FG1"
"Buteo swainsoni",-2.7060448519879,-2.03232872219769,0.0913836080358652,0.0664862543752755,0.559352024029737,"FG1"
"Buteogallus anthracinus",-1.64534972017792,-1.94262211642579,1.33139313459242,-1.14192610325889,-0.996155775617898,"FG1"
"Buteogallus meridionalis",-1.12001859317327,-2.37402084086118,1.68501797338153,-1.72001037583242,0.227897400753457,"FG1"
"Buteogallus urubitinga",-0.926591889100588,-2.30496261392192,0.555111273935063,-1.88725879914611,0.727426276280578,"FG1"
"Butorides striata",-2.77562903454123,0.512080373358286,0.162005394578326,-0.640782217855966,0.14963727209216,"FG2"
"Bycanistes brevis",-1.03253175070197,-3.85747683239212,-0.374386906699082,-0.799515063618146,0.176452566430095,"FG1"
"Bycanistes bucinator",-1.69761098504994,-2.97744187726796,-1.05926321312963,-0.613060974767902,0.247117748425085,"FG1"
"Bycanistes cylindricus",-0.253590662498999,-3.85056911587161,-0.551606357432102,-1.05031577010934,-1.05524163398612,"FG1"
"Bycanistes fistulator",-0.59605846757243,-3.4882839031101,-0.334729391667527,-0.658395875272889,-0.796497900318504,"FG1"
"Bycanistes subcylindricus",-0.983276462348846,-3.72845628910536,-0.618480622983116,-0.889858173283794,-0.137910965266948,"FG1"
"Cacatua alba",0.38137231642338,-3.61866238780229,-0.125110906478745,0.77582807387637,-0.805120992726484,"FG1"
"Cacatua galerita",-1.4836345520579,-2.77673090698636,-0.72187839861014,-0.56968421860974,0.414695503010117,"FG1"
"Cacatua sanguinea",-1.92635684377464,-2.52602002839731,-0.129250956303081,-0.142394665461631,0.325970304524624,"FG1"
"Cacicus cela",-0.36009210253867,-0.313308353990283,0.674132002169655,-0.566472798046851,0.605575308318136,"FG3"
"Cacicus chrysopterus",0.693168359649487,0.0158626969154358,-0.0532096389843258,-0.338165770318927,0.0233285154065885,"FG3"
"Cacicus haemorrhous",0.3314080316956,-0.597165833588361,0.156743166219636,-0.396914863942096,1.22085894481724,"FG3"
"Cacicus solitarius",0.506547681770453,0.0484999697099425,-0.788096412941054,-1.44290372752542,0.447910433499745,"FG3"
"Cacicus uropygialis",1.32796281852569,-0.793147613490253,0.145042548059628,0.417583150001391,0.193653689677971,"FG3"
"Cacomantis merulinus",-1.1801957651768,0.963909360669072,1.07291747579316,0.00752681882745023,-0.216585352755039,"FG2"
"Cacomantis sonneratii",-0.945299419590472,0.625193526112615,0.931158618405362,0.0372143482365261,0.293860204286125,"FG2"
"Cacomantis variolosus",-0.222360747869875,-0.289080468908568,2.84507307448846,-0.863539006123695,0.340347871579793,"FG3"
"Cairina moschata",-2.96882435788923,-1.05310043127337,-2.62643920321709,1.10282693551582,-0.186303499630056,"FG1"
"Calamonastes fasciolatus",1.70049647784132,0.729021868322678,-0.781324065093543,-1.427268780539,0.386675876559189,"FG3"
"Calamonastes simplex",1.00869754333637,1.34836843055148,-1.35201698094787,-1.14114093763254,0.0535966007430941,"FG3"
"Calamonastes stierlingi",1.14791318323004,0.700161613738534,-1.12468865228632,-0.576677780167707,0.166366721830046,"FG3"
"Calandrella brachydactyla",-1.83513762181973,2.16633261605946,0.654213360966465,0.372636282615865,0.0898697913739672,"FG2"
"Calandrella cinerea",-1.71139292521471,2.16995769916617,1.39311566308558,0.06917285861138,-2.24141644182816,"FG2"
"Calcarius lapponicus",-1.4764783659732,1.8496706465094,-0.570375658703048,0.784695365476613,0.957564542101901,"FG2"
"Calicalicus madagascariensis",2.11977296505538,0.52607524296535,0.157946946481647,-0.551387944922268,-0.14838050280416,"FG3"
"Calidris bairdii",-2.34437680181819,-0.017970370657155,0.454639261029098,1.18347422241525,0.323170921505895,"FG2"
"Calidris melanotos",-2.50443716047644,-0.226527799536319,0.318649588085075,1.08579465248118,0.113281747484889,"FG1"
"Calidris minuta",-2.74507134632149,0.722539106893781,1.17252337220977,0.862803254088509,-0.761982669088696,"FG2"
"Calidris temminckii",-2.48286584145675,0.480111183928983,0.615857393764048,0.954992607947735,0.280931174551539,"FG2"
"Caliechthrus leucolophus",1.05064726021642,-0.700126545213076,-0.230868541627971,0.500014134045728,0.126285606664774,"FG3"
"Callipepla californica",-1.58909911271914,1.13631931740312,-2.04829272704754,1.54290830845233,-0.692597717892284,"FG2"
"Caloenas nicobarica",0.807520503332067,-2.89675547636753,1.27116946506849,-0.476101478238306,0.289259905758746,"FG1"
"Caloramphus fuliginosus",1.25965612930721,-0.5271392494112,0.130239840327993,0.0231597939755048,-0.811950344402358,"FG3"
"Calothorax lucifer",0.196491561056682,0.484192498082783,2.44229681222634,1.4755659264169,0.100571142407018,"FG3"
